Subsystem,File Path,Line Number,Type,Name,Value,Description
ipc,/home/spike/linux-6.14.7/ipc/syscall.c,121,macro,COMPAT_SHMLBA,SHMLBA,
ipc,/home/spike/linux-6.14.7/ipc/sem.c,169,macro,sem_ids(ns)	((ns)->ids[IPC_SEM_IDS]),,
ipc,/home/spike/linux-6.14.7/ipc/sem.c,177,macro,SEMMSL_FAST,256 /* 512 bytes on stack */,
ipc,/home/spike/linux-6.14.7/ipc/sem.c,178,macro,SEMOPM_FAST,64  /* ~ 372 bytes on stack */,
ipc,/home/spike/linux-6.14.7/ipc/sem.c,185,macro,USE_GLOBAL_LOCK_HYSTERESIS,10,
ipc,/home/spike/linux-6.14.7/ipc/sem.c,244,macro,sc_semmsl,sem_ctls[0],
ipc,/home/spike/linux-6.14.7/ipc/sem.c,245,macro,sc_semmns,sem_ctls[1],
ipc,/home/spike/linux-6.14.7/ipc/sem.c,246,macro,sc_semopm,sem_ctls[2],
ipc,/home/spike/linux-6.14.7/ipc/sem.c,247,macro,sc_semmni,sem_ctls[3],
ipc,/home/spike/linux-6.14.7/ipc/sem.c,381,macro,SEM_GLOBAL_LOCK,(-1),
